Rating;Reviews;Followers;Sentimiento
5.0;2.0;0.0;1
4.0;126.0;277.0;1
5.0;2.0;0.0;1
3.0;1.0;0.0;-1
1.0;3.0;0.0;-1
1.0;1.0;69.0;-1
3.0;11.0;10.0;1
1.0;1.0;0.0;-1
1.0;2.0;5.0;-1
2.0;4.0;3.0;-1
5.0;2.0;9.0;1
1.0;3.0;7.0;-1
5.0;1.0;2.0;1
3.0;2.0;1.0;-1
1.0;3.0;0.0;-1
1.0;2.0;7.0;-1
1.0;1.0;1.0;-1
1.0;6.0;1.0;-1
1.0;1.0;0.0;-1
3.0;41.0;141.0;-1
1.0;1.0;1.0;-1
2.0;2.0;0.0;-1
5.0;2.0;0.0;1
5.0;6.0;8.0;1
2.0;36.0;17.0;-1
4.0;3.0;3.0;1
3.0;11.0;10.0;0
4.0;11.0;10.0;0
2.0;1.0;2.0;-1
5.0;2.0;2.0;1
4.0;108.0;2534.0;1
3.0;1.0;0.0;0
5.0;6.0;3.0;0
4.0;2.0;5.0;1
1.0;11.0;10.0;-1
4.0;21.0;139.0;1
5.0;1.0;1.0;1
4.0;34.0;12.0;1
5.0;0.0;0.0;1
5.0;1.0;0.0;1
1.0;3.0;0.0;-1
5.0;16.0;46.0;1
1.0;4.0;2.0;-1
1.0;2.0;0.0;-1
5.0;10.0;1.0;1
3.0;14.0;2.0;0
4.0;15.0;18.0;1
3.0;25.0;40.0;1
5.0;2.0;1.0;1
1.0;2.0;39.0;-1
1.0;9.0;64.0;-1
5.0;2.0;0.0;1
1.0;2.0;0.0;-1
3.0;19.0;2.0;0
4.0;1.0;0.0;1
5.0;22.0;14.0;1
4.0;4.0;1.0;-1
4.0;151.0;2116.0;1
1.0;5.0;1.0;-1
1.0;8.0;0.0;-1
4.0;6.0;4.0;1
4.0;11.0;22.0;1
5.0;7.0;12.0;1
5.0;1.0;0.0;1
1.0;1.0;1.0;-1
4.0;1.0;1.0;-1
1.0;3.0;0.0;1
1.0;1.0;0.0;-1
4.0;15.0;24.0;1
5.0;19.0;10.0;1
5.0;46.0;43.0;1
1.0;2.0;1.0;-1
4.0;8.0;15.0;1
5.0;4.0;0.0;1
5.0;2.0;1.0;0
4.0;16.0;98.0;1
4.0;3.0;2.0;-1
5.0;30.0;8.0;1
4.0;57.0;314.0;1
4.0;2.0;0.0;1
5.0;7.0;215.0;1
1.0;3.0;2.0;-1
5.0;101.0;1524.0;1
2.0;4.0;0.0;-1
1.0;2.0;0.0;-1
2.0;9.0;14.0;-1
5.0;48.0;67.0;1
5.0;3.0;14.0;1
5.0;2.0;0.0;-1
1.0;1.0;1.0;-1
5.0;10.0;57.0;1
4.0;9.0;8.0;1
4.0;79.0;229.0;0
1.0;82.0;93.0;-1
4.0;77.0;306.0;1
2.0;2.0;1.0;-1
5.0;4.0;2.0;1
5.0;35.0;27.0;1
5.0;1.0;0.0;1
4.0;12.0;9.0;1
5.0;3.0;6.0;1
1.0;1.0;0.0;-1
5.0;3.0;6.0;1
5.0;39.0;65.0;1
3.0;9.0;6.0;1
4.0;30.0;443.0;1
3.0;1.0;0.0;0
4.0;1.0;0.0;-1
4.0;49.0;91.0;1
5.0;26.0;19.0;1
5.0;77.0;100.0;1
5.0;7.0;3.0;1
1.0;1.0;1.0;-1
4.0;104.0;531.0;1
3.0;2.0;28.0;-1
5.0;1.0;50.0;1
3.0;21.0;11.0;0
1.0;3.0;12.0;-1
4.0;34.0;131.0;0
1.0;3.0;92.0;-1
3.0;2.0;3.0;1
1.0;2.0;1.0;-1
2.0;4.0;0.0;-1
2.0;2.0;2.0;-1
4.0;144.0;1089.0;1
2.0;1.0;1.0;-1
5.0;11.0;8.0;1
5.0;1.0;0.0;0
2.0;1.0;1.0;-1
1.0;1.0;0.0;-1
4.0;2.0;0.0;1
4.0;96.0;353.0;1
5.0;1.0;1.0;1
5.0;1.0;28.0;1
5.0;2.0;3.0;1
4.0;4.0;0.0;-1
5.0;3.0;2.0;1
1.0;1.0;1.0;-1
4.0;15.0;20.0;0
1.0;1.0;2.0;-1
1.0;1.0;37.0;-1
2.0;1.0;1.0;-1
4.0;52.0;123.0;1
5.0;5.0;9.0;1
5.0;1.0;0.0;1
5.0;1.0;6.0;1
3.0;13.0;11.0;0
4.0;113.0;1569.0;1
3.0;101.0;1524.0;1
1.0;9.0;8.0;-1
2.0;201.0;390.0;0
5.0;24.0;15.0;1
5.0;15.0;84.0;1
4.0;21.0;36.0;1
5.0;74.0;97.0;1
1.0;3.0;7.0;-1
5.0;56.0;128.0;1
4.0;6.0;7.0;0
4.0;48.0;19.0;1
4.0;74.0;267.0;1
4.0;4.0;4.0;1
5.0;8.0;77.0;1
3.0;41.0;34.0;-1
1.0;2.0;1.0;-1
4.0;25.0;5.0;1
2.0;37.0;138.0;-1
4.0;4.0;5.0;1
5.0;2.0;2.0;1
5.0;7.0;76.0;1
5.0;1.0;1.0;1
1.0;1.0;1.0;-1
5.0;21.0;58.0;1
4.0;93.0;156.0;1
1.0;5.0;1.0;-1
3.0;9.0;103.0;1
1.0;27.0;15.0;-1
1.0;1.0;1.0;-1
2.0;85.0;673.0;-1
5.0;1.0;0.0;1
5.0;1.0;2.0;1
1.0;1.0;19.0;-1
2.0;4.0;3.0;-1
2.0;4.0;4.0;-1
2.0;11.0;3.0;-1
1.0;2.0;2.0;-1
5.0;5.0;99.0;1
1.0;1.0;4.0;-1
5.0;44.0;54.0;1
5.0;34.0;50.0;0
1.0;1.0;1.0;-1
4.0;33.0;3054.0;1
2.0;2.0;35.0;-1
5.0;24.0;37.0;1
4.0;57.0;52.0;1
4.0;9.0;2.0;1
4.0;3.0;3.0;1
4.0;17.0;399.0;1
3.0;23.0;135.0;-1
4.0;12.0;30.0;1
4.0;10.0;23.0;1
5.0;27.0;81.0;1
3.0;22.0;14.0;0
4.0;8.0;159.0;1
5.0;104.0;5129.0;1
4.5;13.0;67.0;1
4.0;8.0;8.0;1
5.0;8.0;55.0;1
1.0;9.0;1.0;-1
4.0;4.0;5.0;0
4.0;58.0;265.0;0
4.0;2.0;1.0;1
4.0;8.0;84.0;1
3.0;73.0;380.0;0
5.0;42.0;98.0;1
5.0;8.0;10.0;1
3.0;135.0;255.0;-1
4.0;59.0;501.0;1
5.0;4.0;96.0;1
4.0;94.0;99.0;1
3.0;24.0;88.0;1
3.0;16.0;11.0;0
5.0;4.0;9.0;1
5.0;1.0;1.0;1
3.0;21.0;45.0;-1
4.0;12.0;20.0;1
1.0;141.0;3151.0;-1
5.0;27.0;14.0;1
4.0;7.0;2.0;1
4.0;76.0;211.0;1
2.0;9.0;10.0;0
3.0;179.0;1877.0;0
4.0;62.0;1193.0;1
5.0;7.0;477.0;1
5.0;3.0;3.0;1
5.0;34.0;113.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;1
5.0;1.0;1.0;1
5.0;1.0;4.0;1
5.0;0.0;0.0;1
4.0;32.0;20.0;1
5.0;17.0;65.0;1
5.0;1.0;0.0;1
5.0;1.0;3.0;1
5.0;11.0;31.0;1
5.0;2.0;332.0;1
5.0;1.0;2.0;1
5.0;2.0;2.0;1
5.0;1.0;2.0;1
5.0;1.0;0.0;1
5.0;1.0;29.0;1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;1
4.0;1.0;0.0;1
5.0;1.0;0.0;1
1.0;5.0;4.0;-1
5.0;1.0;1.0;1
5.0;1.0;14.0;1
5.0;2.0;11.0;1
5.0;2.0;3.0;1
5.0;1.0;1.0;1
5.0;1.0;1.0;1
5.0;1.0;7.0;1
5.0;1.0;26.0;1
5.0;9.0;3.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
5.0;1.0;4.0;1
5.0;1.0;39.0;1
5.0;2.0;22.0;1
5.0;2.0;2.0;1
5.0;10.0;4.0;1
5.0;1.0;0.0;1
5.0;2.0;83.0;1
5.0;3.0;11.0;1
5.0;1.0;1.0;1
5.0;3.0;29.0;1
5.0;1.0;87.0;1
4.0;50.0;1514.0;1
5.0;1.0;1.0;1
5.0;1.0;10.0;1
5.0;1.0;0.0;1
3.0;47.0;145.0;0
5.0;3.0;0.0;1
5.0;2.0;3.0;1
5.0;1.0;56.0;1
5.0;68.0;209.0;1
5.0;1.0;16.0;1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;-1
5.0;1.0;1.0;1
5.0;2.0;15.0;1
5.0;3.0;63.0;1
5.0;5.0;6.0;1
5.0;2.0;0.0;1
5.0;3.0;106.0;1
5.0;1.0;0.0;1
5.0;1.0;16.0;1
5.0;4.0;0.0;1
5.0;2.0;38.0;1
5.0;1.0;57.0;1
5.0;2.0;1.0;1
5.0;2.0;7.0;1
5.0;2.0;1.0;1
5.0;2.0;2.0;1
4.0;46.0;125.0;1
5.0;1.0;3.0;1
5.0;7.0;6.0;1
5.0;3.0;2.0;1
4.0;1.0;1.0;1
5.0;5.0;4.0;1
5.0;1.0;0.0;1
4.0;7.0;209.0;1
5.0;1.0;30.0;1
5.0;1.0;1.0;1
3.0;19.0;3.0;0
5.0;9.0;26.0;1
5.0;1.0;27.0;1
5.0;1.0;1.0;1
5.0;6.0;16.0;1
5.0;1.0;51.0;1
5.0;1.0;0.0;1
2.0;3.0;0.0;0
4.0;9.0;7.0;1
5.0;1.0;1.0;1
5.0;2.0;11.0;1
5.0;2.0;65.0;1
4.0;8.0;102.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;3.0;26.0;1
5.0;2.0;1.0;1
4.0;207.0;400.0;1
5.0;1.0;0.0;1
4.0;6.0;0.0;1
4.0;60.0;2007.0;1
5.0;3.0;6.0;1
1.0;2.0;0.0;-1
1.0;3.0;18.0;-1
5.0;3.0;0.0;1
5.0;57.0;192.0;1
4.0;158.0;229.0;1
1.0;5.0;27.0;-1
1.0;6.0;33.0;-1
5.0;12.0;1.0;1
4.0;8.0;1.0;1
5.0;7.0;2.0;1
3.0;1.0;0.0;-1
5.0;3.0;0.0;1
3.0;4.0;0.0;0
2.0;42.0;1384.0;-1
3.0;28.0;72.0;0
5.0;4.0;3.0;1
5.0;1.0;0.0;1
5.0;36.0;532.0;1
1.0;2.0;14.0;-1
4.0;90.0;148.0;1
5.0;5.0;2.0;1
5.0;2.0;19.0;0
5.0;1.0;1.0;1
5.0;124.0;372.0;1
5.0;1.0;9.0;1
1.0;1.0;1.0;-1
4.0;55.0;188.0;1
4.0;95.0;299.0;1
5.0;22.0;19.0;1
5.0;2.0;1.0;1
1.0;2.0;25.0;-1
5.0;1.0;0.0;1
5.0;81.0;248.0;1
1.0;2.0;1.0;-1
1.0;4.0;120.0;-1
5.0;1.0;0.0;1
1.0;3.0;139.0;-1
1.0;3.0;2.0;-1
5.0;3.0;1.0;1
1.0;4.0;1.0;-1
5.0;12.0;1.0;1
2.0;2.0;0.0;0
5.0;1.0;1.0;1
5.0;20.0;6.0;1
5.0;1.0;0.0;1
4.0;30.0;14.0;0
5.0;20.0;6.0;1
4.0;104.0;334.0;1
5.0;2.0;0.0;1
5.0;1.0;0.0;-1
5.0;0.0;0.0;1
5.0;0.0;2.0;1
5.0;3.0;1.0;-1
5.0;2.0;1.0;1
4.0;1.0;2.0;0
5.0;9.0;1.0;1
5.0;6.0;1.0;1
5.0;0.0;0.0;1
5.0;1.0;2.0;1
5.0;2.0;0.0;1
4.0;2.0;9.0;1
5.0;2.0;7.0;1
5.0;0.0;0.0;1
5.0;0.0;1.0;1
3.0;11.0;4.0;-1
5.0;0.0;0.0;1
5.0;2.0;1.0;1
1.0;1.0;0.0;-1
5.0;0.0;0.0;1
3.0;0.0;0.0;0
1.0;3.0;8.0;-1
2.0;3.0;19.0;-1
5.0;1.0;2.0;1
5.0;8.0;4.0;1
2.0;1.0;0.0;-1
5.0;2.0;1.0;1
5.0;20.0;6.0;1
5.0;3.0;1.0;1
5.0;5.0;6.0;1
3.0;3.0;3.0;-1
4.0;3.0;0.0;1
4.0;1.0;0.0;0
5.0;20.0;6.0;1
5.0;2.0;9.0;1
5.0;1.0;0.0;1
2.0;2.0;1.0;0
1.0;5.0;8.0;-1
4.0;1.0;0.0;-1
5.0;35.0;9.0;1
5.0;1.0;3.0;1
5.0;2.0;7.0;1
1.0;3.0;2.0;0
5.0;3.0;1.0;1
1.0;1.0;2.0;-1
4.0;24.0;295.0;0
1.0;2.0;1.0;-1
3.0;20.0;23.0;0
3.0;1.0;0.0;0
4.0;13.0;0.0;1
4.0;10.0;4.0;1
3.0;7.0;5.0;1
3.0;99.0;106.0;0
1.0;1.0;9.0;-1
5.0;3.0;1.0;1
4.0;5.0;2.0;1
1.0;1.0;48.0;-1
1.0;38.0;37.0;-1
5.0;20.0;27.0;1
5.0;1.0;1.0;1
4.0;10.0;4.0;1
3.0;82.0;93.0;0
1.0;2.0;39.0;-1
3.0;27.0;87.0;1
4.0;50.0;55.0;1
4.0;19.0;53.0;1
4.0;10.0;9.0;1
5.0;1.0;25.0;1
1.0;1.0;1.0;-1
1.0;7.0;10.0;-1
1.0;25.0;25.0;-1
1.0;1.0;0.0;-1
4.0;20.0;106.0;1
2.0;10.0;6.0;0
3.0;95.0;497.0;1
1.0;3.0;3.0;-1
1.0;1.0;5.0;-1
3.0;4.0;53.0;0
3.0;3.0;2.0;0
4.0;4.0;799.0;1
3.0;4.0;2.0;1
5.0;5.0;21.0;1
3.0;9.0;9.0;1
3.0;9.0;21.0;1
3.0;3.0;5.0;-1
5.0;7.0;63.0;0
3.0;18.0;67.0;0
4.0;7.0;7.0;1
1.0;1.0;1.0;-1
5.0;12.0;39.0;1
3.0;45.0;381.0;0
5.0;13.0;5.0;1
3.0;2.0;40.0;-1
1.0;3.0;28.0;-1
4.0;6.0;18.0;0
4.0;118.0;771.0;1
3.0;7.0;14.0;1
5.0;16.0;10.0;1
1.0;3.0;5.0;-1
3.0;14.0;60.0;-1
1.0;1.0;1.0;-1
3.0;47.0;145.0;0
1.0;1.0;4.0;0
4.0;2.0;19.0;1
4.0;5.0;16.0;1
3.0;27.0;218.0;1
4.0;2.0;5.0;1
4.0;302.0;228.0;1
1.0;1.0;47.0;1
5.0;2.0;6.0;1
3.0;5.0;26.0;0
5.0;1.0;5.0;1
5.0;2.0;5.0;1
4.0;104.0;894.0;1
5.0;4.0;33.0;1
3.0;70.0;173.0;1
5.0;10.0;299.0;1
5.0;2.0;60.0;1
5.0;1.0;16.0;1
2.0;6.0;61.0;0
5.0;3.0;25.0;0
1.0;6.0;1.0;-1
1.0;4.0;9.0;-1
5.0;1.0;26.0;1
5.0;1.0;8.0;1
1.0;3.0;0.0;-1
5.0;1.0;2.0;1
4.0;1.0;1.0;1
5.0;10.0;179.0;1
4.0;20.0;187.0;1
5.0;7.0;5.0;1
2.0;96.0;353.0;-1
5.0;1.0;21.0;1
5.0;1.0;3.0;1
5.0;1.0;6.0;1
5.0;1.0;9.0;1
4.0;53.0;287.0;0
5.0;28.0;161.0;1
5.0;2.0;9.0;1
4.0;2.0;37.0;1
2.0;49.0;284.0;-1
5.0;6.0;14.0;0
4.0;9.0;20.0;1
5.0;4.0;8.0;1
1.0;2.0;3.0;-1
1.0;9.0;78.0;-1
4.0;3.0;6.0;1
3.0;16.0;82.0;0
5.0;2.0;12.0;1
4.0;129.0;1661.0;1
4.0;120.0;562.0;1
3.0;1.0;14.0;0
2.0;3.0;0.0;1
4.0;55.0;1299.0;1
4.0;5.0;45.0;1
1.0;11.0;0.0;-1
4.0;1.0;0.0;1
4.0;57.0;513.0;1
2.0;2.0;2.0;0
3.0;10.0;10.0;0
5.0;3.0;0.0;1
4.0;34.0;53.0;1
4.0;56.0;318.0;1
5.0;2.0;10.0;1
3.0;17.0;71.0;-1
3.0;4.0;5.0;0
5.0;20.0;13.0;1
4.0;5.0;0.0;1
4.0;17.0;6.0;1
2.0;59.0;42.0;-1
4.0;19.0;53.0;1
3.0;99.0;106.0;1
5.0;1.0;1.0;1
4.0;4.0;2.0;1
1.0;44.0;168.0;-1
1.0;2.0;3.0;-1
4.0;4.0;7.0;1
4.0;25.0;133.0;1
1.0;1.0;20.0;-1
4.0;4.0;39.0;1
1.0;12.0;47.0;-1
4.0;6.0;3.0;1
5.0;1.0;29.0;1
4.0;333.0;2237.0;0
5.0;5.0;55.0;1
4.0;3.0;4.0;1
4.0;22.0;90.0;1
5.0;4.0;19.0;1
1.0;20.0;10.0;-1
5.0;29.0;52.0;1
5.0;6.0;9.0;1
1.0;1.0;0.0;-1
4.0;275.0;1957.0;1
2.0;1.0;1.0;1
4.0;10.0;100.0;0
3.0;2.0;51.0;-1
4.0;82.0;512.0;1
4.0;10.0;4.0;1
2.0;11.0;3.0;-1
1.0;5.0;86.0;-1
5.0;104.0;531.0;1
4.0;1.0;0.0;0
4.0;10.0;8.0;1
5.0;1.0;0.0;1
1.0;1.0;1.0;-1
1.0;1.0;0.0;-1
4.0;29.0;110.0;-1
1.0;2.0;2.0;-1
5.0;67.0;220.0;1
1.0;3.0;32.0;-1
5.0;5.0;0.0;1
1.0;2.0;0.0;0
3.0;262.0;1882.0;1
4.0;29.0;11.0;0
1.0;5.0;4.0;-1
5.0;1.0;6.0;1
5.0;18.0;44.0;1
5.0;4.0;127.0;1
1.0;1.0;7.0;-1
5.0;62.0;57.0;1
3.0;3.0;4.0;-1
5.0;2.0;28.0;1
3.0;10.0;9.0;-1
4.0;14.0;40.0;1
5.0;13.0;5.0;1
5.0;129.0;482.0;1
5.0;3.0;1.0;1
5.0;24.0;220.0;1
3.0;197.0;1383.0;-1
4.0;43.0;93.0;1
5.0;27.0;81.0;1
4.0;24.0;8.0;1
5.0;10.0;4.0;1
5.0;12.0;38.0;1
3.0;76.0;860.0;0
4.0;10.0;11.0;1
1.0;1.0;86.0;-1
3.0;145.0;674.0;1
5.0;52.0;164.0;1
4.0;8.0;55.0;1
2.0;8.0;102.0;-1
4.0;81.0;140.0;1
3.0;1.0;1.0;0
5.0;4.0;0.0;1
4.0;2.0;1.0;0
5.0;1.0;1.0;1
1.0;18.0;5.0;-1
1.0;4.0;326.0;-1
5.0;14.0;10.0;1
4.0;21.0;150.0;1
1.0;2.0;28.0;-1
3.0;1.0;0.0;-1
4.0;17.0;71.0;1
3.0;29.0;52.0;0
5.0;5.0;115.0;1
5.0;1.0;1.0;1
5.0;1.0;6.0;1
5.0;15.0;51.0;1
5.0;2.0;0.0;1
5.0;1.0;0.0;1
5.0;64.0;85.0;1
4.0;10.0;4.0;1
5.0;3.0;12.0;1
1.0;2.0;11.0;-1
1.0;1.0;1.0;-1
1.0;1.0;45.0;-1
1.0;1.0;1.0;-1
1.0;3.0;1.0;-1
1.0;6.0;0.0;-1
1.0;29.0;54.0;-1
1.0;5.0;7.0;-1
1.0;5.0;6.0;-1
1.0;3.0;43.0;-1
5.0;9.0;11.0;1
3.0;55.0;188.0;0
5.0;99.0;106.0;1
4.0;46.0;145.0;0
3.0;7.0;12.0;0
5.0;3.0;1.0;1
3.0;2.0;1.0;0
4.0;11.0;34.0;1
4.0;9.0;2.0;1
5.0;1.0;0.0;1
1.0;3.0;4.0;-1
2.0;6.0;53.0;-1
1.0;17.0;3.0;-1
1.0;2.0;0.0;0
4.0;12.0;55.0;1
4.0;4.0;14.0;1
3.0;104.0;531.0;1
4.0;64.0;867.0;1
1.0;1.0;1.0;-1
4.0;67.0;220.0;1
1.0;1.0;289.0;-1
1.0;3.0;36.0;-1
5.0;4.0;27.0;1
4.0;20.0;99.0;1
5.0;51.0;79.0;1
5.0;3.0;2.0;1
1.0;1.0;5.0;-1
3.0;5.0;1.0;0
4.0;4.0;1.0;1
3.0;7.0;34.0;0
3.0;15.0;8.0;-1
5.0;4.0;20.0;1
4.0;81.0;248.0;1
1.0;2.0;12.0;-1
4.0;17.0;83.0;0
5.0;25.0;40.0;1
5.0;1.0;1.0;1
5.0;47.0;178.0;1
1.0;2.0;0.0;-1
4.0;2.0;3.0;1
5.0;2.0;0.0;1
3.0;61.0;138.0;0
5.0;1.0;0.0;1
4.0;15.0;8.0;1
3.0;14.0;40.0;0
4.0;16.0;30.0;1
3.0;74.0;75.0;0
1.0;1.0;1.0;-1
1.0;3.0;8.0;-1
4.0;8.0;3.0;1
4.0;9.0;16.0;1
5.0;3.0;0.0;1
5.0;3.0;10.0;1
4.0;14.0;5.0;1
3.0;10.0;43.0;0
4.0;47.0;145.0;-1
4.0;7.0;14.0;1
5.0;3.0;7.0;1
1.0;1.0;0.0;-1
4.0;9.0;2.0;1
1.0;4.0;6.0;-1
4.0;4.0;2.0;1
1.0;1.0;1.0;-1
4.0;3.0;1.0;1
4.0;9.0;9.0;1
4.0;22.0;134.0;1
4.0;146.0;333.0;0
5.0;1.0;1.0;1
4.0;7.0;0.0;1
5.0;2.0;1.0;1
3.0;5.0;40.0;-1
5.0;1.0;3.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;3.0;3.0;1
5.0;2.0;5.0;1
5.0;1.0;21.0;1
5.0;1.0;3.0;1
5.0;16.0;311.0;1
5.0;1.0;1.0;1
5.0;8.0;25.0;1
5.0;4.0;2.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;2.0;3.0;1
5.0;7.0;110.0;1
5.0;2.0;30.0;1
5.0;1.0;1.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
5.0;6.0;15.0;1
5.0;1.0;14.0;1
5.0;1.0;1.0;1
5.0;10.0;3.0;1
5.0;1.0;2.0;1
5.0;1.0;3.0;1
5.0;2.0;10.0;1
5.0;1.0;2.0;1
5.0;1.0;3.0;1
5.0;1.0;2.0;1
5.0;2.0;7.0;1
5.0;0.0;3.0;1
5.0;1.0;2.0;1
5.0;2.0;7.0;1
5.0;2.0;42.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;1
5.0;1.0;2.0;1
5.0;2.0;33.0;1
5.0;15.0;6.0;1
5.0;1.0;15.0;1
5.0;1.0;2.0;1
5.0;1.0;2.0;1
1.0;1.0;6.0;-1
5.0;1.0;1.0;1
2.0;7.0;110.0;-1
2.0;1.0;0.0;-1
5.0;10.0;11.0;1
5.0;1.0;2.0;1
5.0;3.0;4.0;1
5.0;1.0;3.0;1
5.0;1.0;2.0;1
5.0;1.0;19.0;1
5.0;1.0;7.0;1
5.0;1.0;3.0;1
5.0;1.0;23.0;1
5.0;1.0;9.0;1
5.0;1.0;3.0;1
5.0;2.0;74.0;1
5.0;1.0;3.0;1
5.0;4.0;15.0;1
5.0;1.0;1.0;1
5.0;1.0;3.0;1
5.0;7.0;2.0;1
2.0;3.0;131.0;-1
5.0;2.0;23.0;1
5.0;2.0;6.0;1
5.0;7.0;49.0;1
5.0;1.0;4.0;1
2.0;1.0;1.0;0
5.0;1.0;4.0;1
5.0;1.0;3.0;1
5.0;1.0;4.0;1
5.0;3.0;16.0;1
5.0;1.0;3.0;1
5.0;1.0;4.0;1
5.0;1.0;3.0;1
3.0;90.0;118.0;0
5.0;1.0;4.0;1
5.0;1.0;4.0;1
5.0;5.0;23.0;1
5.0;3.0;4.0;1
5.0;1.0;40.0;1
5.0;1.0;4.0;1
4.0;64.0;85.0;1
5.0;1.0;8.0;1
5.0;2.0;9.0;1
5.0;2.0;7.0;1
5.0;1.0;8.0;1
5.0;1.0;7.0;1
5.0;1.0;6.0;1
5.0;1.0;8.0;1
5.0;2.0;51.0;1
5.0;1.0;7.0;1
5.0;1.0;10.0;1
1.0;3.0;0.0;-1
4.0;1.0;6.0;1
2.0;4.0;4.0;0
2.0;11.0;117.0;0
5.0;1.0;1.0;1
5.0;10.0;11.0;1
1.0;28.0;104.0;-1
1.0;1.0;0.0;-1
3.0;1.0;0.0;-1
4.0;80.0;158.0;1
1.0;2.0;1.0;-1
4.0;220.0;1862.0;1
1.0;1.0;52.0;-1
1.0;2.0;0.0;-1
1.0;1.0;1.0;-1
5.0;3.0;18.0;1
5.0;24.0;22.0;1
3.0;30.0;63.0;1
1.0;1.0;0.0;-1
5.0;30.0;22.0;1
1.0;1.0;1.0;-1
3.0;3.0;1.0;0
5.0;7.0;0.0;1
4.0;57.0;52.0;1
1.0;6.0;93.0;-1
1.0;3.0;0.0;0
1.0;3.0;9.0;-1
3.0;4.0;4.0;0
3.0;82.0;512.0;0
3.0;16.0;11.0;0
3.0;1.0;1.0;-1
1.0;1.0;1.0;-1
2.0;9.0;8.0;0
2.5;1.0;2.0;-1
5.0;4.0;6.0;1
1.0;1.0;1.0;-1
5.0;35.0;27.0;1
1.0;1.0;14.0;1
1.0;1.0;0.0;-1
1.0;1.0;408.0;-1
1.0;3.0;1.0;0
5.0;3.0;1.0;1
5.0;10.0;3.0;1
2.0;144.0;1089.0;-1
1.0;2.0;1.0;-1
1.0;5.0;6.0;-1
1.0;1.0;0.0;-1
1.0;3.0;31.0;-1
1.0;1.0;1.0;-1
5.0;69.0;703.0;1
4.0;1.0;17.0;0
1.0;6.0;27.0;-1
4.0;12.0;2.0;1
4.0;150.0;233.0;1
1.0;1.0;0.0;-1
1.0;2.0;141.0;-1
3.0;67.0;2373.0;1
1.0;4.0;19.0;-1
4.0;90.0;118.0;0
4.0;4.0;0.0;-1
1.0;1.0;0.0;-1
4.0;46.0;23.0;1
2.0;6.0;54.0;0
4.0;4.0;3.0;0
5.0;1.0;3.0;1
4.0;22.0;163.0;1
5.0;6.0;23.0;1
4.0;1.0;0.0;-1
4.0;38.0;555.0;1
5.0;2.0;0.0;1
1.0;1.0;0.0;-1
1.0;1.0;0.0;-1
5.0;6.0;23.0;0
2.0;1.0;8.0;-1
1.0;10.0;3.0;-1
5.0;2.0;2.0;1
5.0;6.0;6.0;1
5.0;1.0;51.0;1
2.0;1.0;0.0;-1
2.0;2.0;1.0;-1
5.0;20.0;7.0;1
5.0;2.0;1.0;1
5.0;1.0;0.0;1
2.0;24.0;40.0;-1
1.0;2.0;1.0;-1
1.0;1.0;5.0;-1
5.0;25.0;979.0;1
4.0;1.0;1.0;-1
4.0;39.0;150.0;1
1.0;1.0;1.0;-1
4.0;25.0;14.0;1
5.0;3.0;4.0;1
1.0;1.0;0.0;-1
5.0;1.0;1.0;1
1.0;3.0;0.0;-1
1.0;2.0;0.0;-1
4.0;2.0;22.0;0
3.0;3.0;7.0;1
1.0;3.0;12.0;-1
1.0;11.0;2.0;-1
5.0;2.0;1.0;1
4.0;2.0;2.0;0
5.0;2.0;2.0;0
4.0;2.0;1.0;1
3.0;6.0;0.0;0
5.0;4.0;1.0;1
1.0;12.0;2.0;0
4.0;60.0;2006.0;1
1.0;20.0;8.0;-1
3.0;9.0;1.0;0
2.0;6.0;3.0;-1
4.0;25.0;5.0;1
4.0;22.0;92.0;1
5.0;8.0;2.0;1
4.0;19.0;41.0;1
5.0;59.0;42.0;1
4.0;10.0;13.0;0
5.0;4.0;3.0;1
4.0;38.0;28.0;0
1.0;2.0;1.0;-1
4.0;32.0;319.0;1
4.0;17.0;9.0;1
3.0;64.0;171.0;1
3.0;40.0;33.0;0
3.0;124.0;875.0;1
2.0;1.0;2.0;-1
2.0;66.0;84.0;-1
2.0;5.0;3.0;-1
3.0;4.0;21.0;-1
1.0;6.0;1.0;-1
1.0;2.0;1.0;-1
2.0;2.0;1.0;-1
3.0;1.0;0.0;1
3.0;5.0;0.0;1
5.0;2.0;0.0;1
4.0;155.0;1802.0;1
5.0;12.0;111.0;1
5.0;1.0;1.0;1
3.0;9.0;4.0;0
1.0;5.0;2.0;-1
1.0;1.0;7.0;-1
1.0;1.0;0.0;-1
1.0;1.0;1.0;-1
2.0;4.0;2.0;-1
5.0;3.0;39.0;1
3.0;119.0;469.0;1
5.0;11.0;7.0;1
